"uf","codigo_ibge","municipio","tipo","status"
"RS","4322905","Viadutos","bandeira","revisao_pendente"
"RS","4323002","Viamão","brasao","revisao_pendente"
"RS","4323002","Viamão","bandeira","revisao_pendente"
"RS","4323101","Vicente Dutra","brasao","revisao_pendente"
"RS","4323101","Vicente Dutra","bandeira","nao_encontrado"
"RS","4323200","Victor Graeff","brasao","revisao_pendente"
"RS","4323200","Victor Graeff","bandeira","revisao_pendente"
"RS","4323309","Vila Flores","brasao","revisao_pendente"
"RS","4323309","Vila Flores","bandeira","revisao_pendente"
"RS","4323358","Vila Lângaro","brasao","revisao_pendente"
"RS","4323358","Vila Lângaro","bandeira","revisao_pendente"
"RS","4323408","Vila Maria","brasao","revisao_pendente"
"RS","4323408","Vila Maria","bandeira","revisao_pendente"
"RS","4323457","Vila Nova do Sul","brasao","revisao_pendente"
"RS","4323457","Vila Nova do Sul","bandeira","revisao_pendente"
"RS","4323507","Vista Alegre","brasao","nao_encontrado"
"RS","4323507","Vista Alegre","bandeira","revisao_pendente"
"RS","4323606","Vista Alegre do Prata","brasao","revisao_pendente"
"RS","4323606","Vista Alegre do Prata","bandeira","revisao_pendente"
"RS","4323705","Vista Gaúcha","brasao","revisao_pendente"
"RS","4323705","Vista Gaúcha","bandeira","revisao_pendente"
"RS","4323754","Vitória das Missões","brasao","revisao_pendente"
"RS","4323754","Vitória das Missões","bandeira","revisao_pendente"
"RS","4323770","Westfália","brasao","revisao_pendente"
"RS","4323770","Westfália","bandeira","revisao_pendente"
"RS","4323804","Xangri-lá","brasao","revisao_pendente"
"RS","4323804","Xangri-lá","bandeira","revisao_pendente"
"MS","5000203","Água Clara","brasao","revisao_pendente"
"MS","5000203","Água Clara","bandeira","revisao_pendente"
"MS","5000252","Alcinópolis","brasao","revisao_pendente"
"MS","5000252","Alcinópolis","bandeira","revisao_pendente"
"MS","5000609","Amambai","brasao","nao_encontrado"
"MS","5000609","Amambai","bandeira","revisao_pendente"
"MS","5000708","Anastácio","brasao","nao_encontrado"
"MS","5000708","Anastácio","bandeira","revisao_pendente"
"MS","5000807","Anaurilândia","brasao","nao_encontrado"
"MS","5000807","Anaurilândia","bandeira","revisao_pendente"
"MS","5000856","Angélica","brasao","nao_encontrado"
"MS","5000856","Angélica","bandeira","revisao_pendente"
"MS","5000906","Antônio João","brasao","nao_encontrado"
"MS","5000906","Antônio João","bandeira","revisao_pendente"
"MS","5001003","Aparecida do Taboado","brasao","revisao_pendente"
"MS","5001003","Aparecida do Taboado","bandeira","revisao_pendente"
"MS","5001102","Aquidauana","brasao","revisao_pendente"
"MS","5001102","Aquidauana","bandeira","revisao_pendente"
"MS","5001243","Aral Moreira","brasao","revisao_pendente"
"MS","5001243","Aral Moreira","bandeira","revisao_pendente"
"MS","5001508","Bandeirantes","brasao","revisao_pendente"
"MS","5001508","Bandeirantes","bandeira","revisao_pendente"
"MS","5001904","Bataguassu","brasao","revisao_pendente"
"MS","5001904","Bataguassu","bandeira","revisao_pendente"
"MS","5002001","Batayporã","brasao","revisao_pendente"
"MS","5002001","Batayporã","bandeira","revisao_pendente"
"MS","5002100","Bela Vista","brasao","nao_encontrado"
"MS","5002100","Bela Vista","bandeira","revisao_pendente"
"MS","5002159","Bodoquena","brasao","revisao_pendente"
"MS","5002159","Bodoquena","bandeira","revisao_pendente"
"MS","5002209","Bonito","brasao","revisao_pendente"
"MS","5002209","Bonito","bandeira","revisao_pendente"
"MS","5002308","Brasilândia","brasao","nao_encontrado"
"MS","5002308","Brasilândia","bandeira","revisao_pendente"
"MS","5002407","Caarapó","brasao","revisao_pendente"
"MS","5002407","Caarapó","bandeira","revisao_pendente"
"MS","5002605","Camapuã","brasao","revisao_pendente"
"MS","5002605","Camapuã","bandeira","revisao_pendente"
"MS","5002704","Campo Grande","brasao","revisao_pendente"
"MS","5002704","Campo Grande","bandeira","revisao_pendente"
"MS","5002803","Caracol","brasao","nao_encontrado"
"MS","5002803","Caracol","bandeira","revisao_pendente"
"MS","5002902","Cassilândia","brasao","nao_encontrado"
"MS","5002902","Cassilândia","bandeira","revisao_pendente"
"MS","5002951","Chapadão do Sul","brasao","revisao_pendente"
"MS","5002951","Chapadão do Sul","bandeira","revisao_pendente"
"MS","5003108","Corguinho","brasao","nao_encontrado"
"MS","5003108","Corguinho","bandeira","revisao_pendente"
"MS","5003157","Coronel Sapucaia","brasao","nao_encontrado"
"MS","5003157","Coronel Sapucaia","bandeira","revisao_pendente"
"MS","5003207","Corumbá","brasao","revisao_pendente"
"MS","5003207","Corumbá","bandeira","revisao_pendente"
"MS","5003256","Costa Rica","brasao","revisao_pendente"
"MS","5003256","Costa Rica","bandeira","revisao_pendente"
"MS","5003306","Coxim","brasao","revisao_pendente"
"MS","5003306","Coxim","bandeira","revisao_pendente"
"MS","5003454","Deodápolis","brasao","revisao_pendente"
"MS","5003454","Deodápolis","bandeira","revisao_pendente"
"MS","5003488","Dois Irmãos do Buriti","brasao","revisao_pendente"
"MS","5003488","Dois Irmãos do Buriti","bandeira","revisao_pendente"
"MS","5003504","Douradina","brasao","nao_encontrado"
"MS","5003504","Douradina","bandeira","revisao_pendente"
"MS","5003702","Dourados","brasao","rejeitado"
"MS","5003702","Dourados","bandeira","revisao_pendente"
"MS","5003751","Eldorado","brasao","nao_encontrado"
"MS","5003751","Eldorado","bandeira","revisao_pendente"
"MS","5003801","Fátima do Sul","brasao","revisao_pendente"
"MS","5003801","Fátima do Sul","bandeira","revisao_pendente"
"MS","5003900","Figueirão","brasao","nao_encontrado"
"MS","5003900","Figueirão","bandeira","revisao_pendente"
"MS","5004007","Glória de Dourados","brasao","revisao_pendente"
"MS","5004007","Glória de Dourados","bandeira","revisao_pendente"
"MS","5004106","Guia Lopes da Laguna","brasao","revisao_pendente"
"MS","5004106","Guia Lopes da Laguna","bandeira","revisao_pendente"
"MS","5004304","Iguatemi","brasao","revisao_pendente"
"MS","5004304","Iguatemi","bandeira","revisao_pendente"
"MS","5004403","Inocência","brasao","revisao_pendente"
"MS","5004403","Inocência","bandeira","revisao_pendente"
"MS","5004502","Itaporã","brasao","revisao_pendente"
"MS","5004502","Itaporã","bandeira","revisao_pendente"
"MS","5004601","Itaquiraí","brasao","nao_encontrado"
"MS","5004601","Itaquiraí","bandeira","revisao_pendente"
"MS","5004700","Ivinhema","brasao","nao_encontrado"
"MS","5004700","Ivinhema","bandeira","revisao_pendente"
"MS","5004809","Japorã","brasao","revisao_pendente"
"MS","5004809","Japorã","bandeira","revisao_pendente"
"MS","5004908","Jaraguari","brasao","nao_encontrado"
"MS","5004908","Jaraguari","bandeira","revisao_pendente"
"MS","5005004","Jardim","brasao","revisao_pendente"
"MS","5005004","Jardim","bandeira","revisao_pendente"
"MS","5005103","Jateí","brasao","revisao_pendente"
"MS","5005103","Jateí","bandeira","revisao_pendente"
"MS","5005152","Juti","brasao","nao_encontrado"
"MS","5005152","Juti","bandeira","revisao_pendente"
"MS","5005202","Ladário","brasao","revisao_pendente"
"MS","5005202","Ladário","bandeira","revisao_pendente"
"MS","5005251","Laguna Carapã","brasao","nao_encontrado"
"MS","5005251","Laguna Carapã","bandeira","revisao_pendente"
"MS","5005400","Maracaju","brasao","nao_encontrado"
"MS","5005400","Maracaju","bandeira","revisao_pendente"
"MS","5005608","Miranda","brasao","revisao_pendente"
"MS","5005608","Miranda","bandeira","revisao_pendente"
"MS","5005681","Mundo Novo","brasao","revisao_pendente"
"MS","5005681","Mundo Novo","bandeira","revisao_pendente"
"MS","5005707","Naviraí","brasao","revisao_pendente"
"MS","5005707","Naviraí","bandeira","revisao_pendente"
"MS","5005806","Nioaque","brasao","rejeitado"
"MS","5005806","Nioaque","bandeira","revisao_pendente"
"MS","5006002","Nova Alvorada do Sul","brasao","nao_encontrado"
"MS","5006002","Nova Alvorada do Sul","bandeira","revisao_pendente"
"MS","5006200","Nova Andradina","brasao","revisao_pendente"
"MS","5006200","Nova Andradina","bandeira","revisao_pendente"
"MS","5006259","Novo Horizonte do Sul","brasao","revisao_pendente"
"MS","5006259","Novo Horizonte do Sul","bandeira","revisao_pendente"
"MS","5006275","Paraíso das Águas","brasao","nao_encontrado"
"MS","5006275","Paraíso das Águas","bandeira","revisao_pendente"
"MS","5006309","Paranaíba","brasao","revisao_pendente"
"MS","5006309","Paranaíba","bandeira","revisao_pendente"
"MS","5006358","Paranhos","brasao","nao_encontrado"
"MS","5006358","Paranhos","bandeira","revisao_pendente"
"MS","5006408","Pedro Gomes","brasao","revisao_pendente"
"MS","5006408","Pedro Gomes","bandeira","revisao_pendente"
"MS","5006606","Ponta Porã","brasao","revisao_pendente"
"MS","5006606","Ponta Porã","bandeira","revisao_pendente"
"MS","5006903","Porto Murtinho","brasao","nao_encontrado"
"MS","5006903","Porto Murtinho","bandeira","revisao_pendente"
"MS","5007109","Ribas do Rio Pardo","brasao","revisao_pendente"
"MS","5007109","Ribas do Rio Pardo","bandeira","revisao_pendente"
"MS","5007208","Rio Brilhante","brasao","nao_encontrado"
"MS","5007208","Rio Brilhante","bandeira","revisao_pendente"
"MS","5007307","Rio Negro","brasao","revisao_pendente"
"MS","5007307","Rio Negro","bandeira","revisao_pendente"
"MS","5007406","Rio Verde de Mato Grosso","brasao","revisao_pendente"
"MS","5007406","Rio Verde de Mato Grosso","bandeira","revisao_pendente"
"MS","5007505","Rochedo","brasao","nao_encontrado"
"MS","5007505","Rochedo","bandeira","revisao_pendente"
"MS","5007554","Santa Rita do Pardo","brasao","nao_encontrado"
"MS","5007554","Santa Rita do Pardo","bandeira","revisao_pendente"
"MS","5007695","São Gabriel do Oeste","brasao","revisao_pendente"
"MS","5007695","São Gabriel do Oeste","bandeira","revisao_pendente"
"MS","5007703","Sete Quedas","brasao","revisao_pendente"
"MS","5007703","Sete Quedas","bandeira","revisao_pendente"
"MS","5007802","Selvíria","brasao","revisao_pendente"
"MS","5007802","Selvíria","bandeira","revisao_pendente"
"MS","5007901","Sidrolândia","brasao","revisao_pendente"
"MS","5007901","Sidrolândia","bandeira","revisao_pendente"
"MS","5007935","Sonora","brasao","revisao_pendente"
"MS","5007935","Sonora","bandeira","revisao_pendente"
"MS","5007950","Tacuru","brasao","nao_encontrado"
"MS","5007950","Tacuru","bandeira","revisao_pendente"
"MS","5007976","Taquarussu","brasao","nao_encontrado"
"MS","5007976","Taquarussu","bandeira","revisao_pendente"
"MS","5008008","Terenos","brasao","revisao_pendente"
"MS","5008008","Terenos","bandeira","revisao_pendente"
"MS","5008305","Três Lagoas","brasao","revisao_pendente"
"MS","5008305","Três Lagoas","bandeira","revisao_pendente"
"MS","5008404","Vicentina","brasao","revisao_pendente"
"MS","5008404","Vicentina","bandeira","revisao_pendente"
"MT","5100102","Acorizal","brasao","revisao_pendente"
"MT","5100102","Acorizal","bandeira","revisao_pendente"
"MT","5100201","Água Boa","brasao","revisao_pendente"
"MT","5100201","Água Boa","bandeira","revisao_pendente"
"MT","5100250","Alta Floresta","brasao","revisao_pendente"
"MT","5100250","Alta Floresta","bandeira","revisao_pendente"
"MT","5100300","Alto Araguaia","brasao","revisao_pendente"
"MT","5100300","Alto Araguaia","bandeira","revisao_pendente"
"MT","5100359","Alto Boa Vista","brasao","revisao_pendente"
"MT","5100359","Alto Boa Vista","bandeira","revisao_pendente"
"MT","5100409","Alto Garças","brasao","revisao_pendente"
"MT","5100409","Alto Garças","bandeira","revisao_pendente"
"MT","5100508","Alto Paraguai","brasao","revisao_pendente"
"MT","5100508","Alto Paraguai","bandeira","revisao_pendente"
"MT","5100607","Alto Taquari","brasao","revisao_pendente"
"MT","5100607","Alto Taquari","bandeira","revisao_pendente"
"MT","5100805","Apiacás","brasao","revisao_pendente"
"MT","5100805","Apiacás","bandeira","revisao_pendente"
"MT","5101001","Araguaiana","brasao","revisao_pendente"
"MT","5101001","Araguaiana","bandeira","revisao_pendente"
"MT","5101209","Araguainha","brasao","revisao_pendente"
"MT","5101209","Araguainha","bandeira","revisao_pendente"
"MT","5101258","Araputanga","brasao","revisao_pendente"
"MT","5101258","Araputanga","bandeira","revisao_pendente"
"MT","5101308","Arenápolis","brasao","revisao_pendente"
"MT","5101308","Arenápolis","bandeira","revisao_pendente"
"MT","5101407","Aripuanã","brasao","revisao_pendente"
"MT","5101407","Aripuanã","bandeira","revisao_pendente"
"MT","5101605","Barão de Melgaço","brasao","revisao_pendente"
"MT","5101605","Barão de Melgaço","bandeira","revisao_pendente"
"MT","5101704","Barra do Bugres","brasao","revisao_pendente"
"MT","5101704","Barra do Bugres","bandeira","revisao_pendente"
"MT","5101803","Barra do Garças","brasao","revisao_pendente"
"MT","5101803","Barra do Garças","bandeira","revisao_pendente"
"MT","5101837","Boa Esperança do Norte","brasao","revisao_pendente"
"MT","5101837","Boa Esperança do Norte","bandeira","revisao_pendente"
"MT","5101852","Bom Jesus do Araguaia","brasao","revisao_pendente"
"MT","5101852","Bom Jesus do Araguaia","bandeira","revisao_pendente"
"MT","5101902","Brasnorte","brasao","revisao_pendente"
"MT","5101902","Brasnorte","bandeira","revisao_pendente"
"MT","5102504","Cáceres","brasao","revisao_pendente"
"MT","5102504","Cáceres","bandeira","revisao_pendente"
"MT","5102603","Campinápolis","brasao","revisao_pendente"
"MT","5102603","Campinápolis","bandeira","revisao_pendente"
"MT","5102637","Campo Novo do Parecis","brasao","revisao_pendente"
"MT","5102637","Campo Novo do Parecis","bandeira","revisao_pendente"
"MT","5102678","Campo Verde","brasao","revisao_pendente"
"MT","5102678","Campo Verde","bandeira","revisao_pendente"
"MT","5102686","Campos de Júlio","brasao","revisao_pendente"
"MT","5102686","Campos de Júlio","bandeira","revisao_pendente"
"MT","5102694","Canabrava do Norte","brasao","revisao_pendente"
"MT","5102694","Canabrava do Norte","bandeira","revisao_pendente"
"MT","5102702","Canarana","brasao","revisao_pendente"
"MT","5102702","Canarana","bandeira","revisao_pendente"
"MT","5102793","Carlinda","brasao","revisao_pendente"
"MT","5102793","Carlinda","bandeira","revisao_pendente"
"MT","5102850","Castanheira","brasao","nao_encontrado"
"MT","5102850","Castanheira","bandeira","nao_encontrado"
"MT","5103007","Chapada dos Guimarães","brasao","revisao_pendente"
"MT","5103007","Chapada dos Guimarães","bandeira","revisao_pendente"
"MT","5103056","Cláudia","brasao","nao_encontrado"
"MT","5103056","Cláudia","bandeira","nao_encontrado"
"MT","5103106","Cocalinho","brasao","nao_encontrado"
"MT","5103106","Cocalinho","bandeira","nao_encontrado"
"MT","5103205","Colíder","brasao","revisao_pendente"
"MT","5103205","Colíder","bandeira","revisao_pendente"
"MT","5103254","Colniza","brasao","revisao_pendente"
"MT","5103254","Colniza","bandeira","revisao_pendente"
"MT","5103304","Comodoro","brasao","revisao_pendente"
"MT","5103304","Comodoro","bandeira","revisao_pendente"
"MT","5103353","Confresa","brasao","revisao_pendente"
"MT","5103353","Confresa","bandeira","revisao_pendente"
"MT","5103361","Conquista D'Oeste","brasao","revisao_pendente"
"MT","5103361","Conquista D'Oeste","bandeira","revisao_pendente"
"MT","5103379","Cotriguaçu","brasao","revisao_pendente"
"MT","5103379","Cotriguaçu","bandeira","revisao_pendente"
"MT","5103403","Cuiabá","brasao","revisao_pendente"
"MT","5103403","Cuiabá","bandeira","revisao_pendente"
"MT","5103437","Curvelândia","brasao","nao_encontrado"
"MT","5103437","Curvelândia","bandeira","nao_encontrado"
"MT","5103452","Denise","brasao","revisao_pendente"
"MT","5103452","Denise","bandeira","revisao_pendente"
"MT","5103502","Diamantino","brasao","revisao_pendente"
"MT","5103502","Diamantino","bandeira","revisao_pendente"
"MT","5103601","Dom Aquino","brasao","revisao_pendente"
"MT","5103601","Dom Aquino","bandeira","revisao_pendente"
"MT","5103700","Feliz Natal","brasao","revisao_pendente"
"MT","5103700","Feliz Natal","bandeira","revisao_pendente"
"MT","5103809","Figueirópolis D'Oeste","brasao","revisao_pendente"
"MT","5103809","Figueirópolis D'Oeste","bandeira","revisao_pendente"
"MT","5103858","Gaúcha do Norte","brasao","nao_encontrado"
"MT","5103858","Gaúcha do Norte","bandeira","nao_encontrado"
"MT","5103908","General Carneiro","brasao","nao_encontrado"
"MT","5103908","General Carneiro","bandeira","nao_encontrado"
"MT","5103957","Glória D'Oeste","brasao","nao_encontrado"
"MT","5103957","Glória D'Oeste","bandeira","revisao_pendente"
"MT","5104104","Guarantã do Norte","brasao","revisao_pendente"
"MT","5104104","Guarantã do Norte","bandeira","revisao_pendente"
"MT","5104203","Guiratinga","brasao","nao_encontrado"
"MT","5104203","Guiratinga","bandeira","revisao_pendente"
"MT","5104500","Indiavaí","brasao","nao_encontrado"
"MT","5104500","Indiavaí","bandeira","nao_encontrado"
"MT","5104526","Ipiranga do Norte","brasao","revisao_pendente"
"MT","5104526","Ipiranga do Norte","bandeira","nao_encontrado"
"MT","5104542","Itanhangá","brasao","nao_encontrado"
"MT","5104542","Itanhangá","bandeira","nao_encontrado"
"MT","5104559","Itaúba","brasao","nao_encontrado"
"MT","5104559","Itaúba","bandeira","nao_encontrado"
"MT","5104609","Itiquira","brasao","revisao_pendente"
"MT","5104609","Itiquira","bandeira","revisao_pendente"
"MT","5104807","Jaciara","brasao","revisao_pendente"
"MT","5104807","Jaciara","bandeira","revisao_pendente"
"MT","5104906","Jangada","brasao","nao_encontrado"
"MT","5104906","Jangada","bandeira","nao_encontrado"
"MT","5105002","Jauru","brasao","revisao_pendente"
"MT","5105002","Jauru","bandeira","revisao_pendente"
"MT","5105101","Juara","brasao","revisao_pendente"
"MT","5105101","Juara","bandeira","revisao_pendente"
"MT","5105150","Juína","brasao","revisao_pendente"
"MT","5105150","Juína","bandeira","revisao_pendente"
"MT","5105176","Juruena","brasao","nao_encontrado"
"MT","5105176","Juruena","bandeira","nao_encontrado"
"MT","5105200","Juscimeira","brasao","nao_encontrado"
"MT","5105200","Juscimeira","bandeira","nao_encontrado"
"MT","5105234","Lambari D'Oeste","brasao","nao_encontrado"
"MT","5105234","Lambari D'Oeste","bandeira","nao_encontrado"
"MT","5105259","Lucas do Rio Verde","brasao","revisao_pendente"
"MT","5105259","Lucas do Rio Verde","bandeira","revisao_pendente"
"MT","5105309","Luciara","brasao","revisao_pendente"
"MT","5105309","Luciara","bandeira","revisao_pendente"
"MT","5105507","Vila Bela da Santíssima Trindade","brasao","revisao_pendente"
"MT","5105507","Vila Bela da Santíssima Trindade","bandeira","revisao_pendente"
"MT","5105580","Marcelândia","brasao","revisao_pendente"
"MT","5105580","Marcelândia","bandeira","revisao_pendente"
"MT","5105606","Matupá","brasao","revisao_pendente"
"MT","5105606","Matupá","bandeira","revisao_pendente"
"MT","5105622","Mirassol d'Oeste","brasao","revisao_pendente"
"MT","5105622","Mirassol d'Oeste","bandeira","revisao_pendente"
"MT","5105903","Nobres","brasao","nao_encontrado"
"MT","5105903","Nobres","bandeira","revisao_pendente"
"MT","5106000","Nortelândia","brasao","nao_encontrado"
"MT","5106000","Nortelândia","bandeira","nao_encontrado"
"MT","5106109","Nossa Senhora do Livramento","brasao","revisao_pendente"
"MT","5106109","Nossa Senhora do Livramento","bandeira","revisao_pendente"
"MT","5106158","Nova Bandeirantes","brasao","revisao_pendente"
"MT","5106158","Nova Bandeirantes","bandeira","revisao_pendente"
"MT","5106174","Nova Nazaré","brasao","nao_encontrado"
"MT","5106174","Nova Nazaré","bandeira","nao_encontrado"
"MT","5106182","Nova Lacerda","brasao","revisao_pendente"
"MT","5106182","Nova Lacerda","bandeira","revisao_pendente"
"MT","5106190","Nova Santa Helena","brasao","nao_encontrado"
"MT","5106190","Nova Santa Helena","bandeira","nao_encontrado"
"MT","5106208","Nova Brasilândia","brasao","nao_encontrado"
"MT","5106208","Nova Brasilândia","bandeira","nao_encontrado"
"MT","5106216","Nova Canaã do Norte","brasao","revisao_pendente"
"MT","5106216","Nova Canaã do Norte","bandeira","revisao_pendente"
"MT","5106224","Nova Mutum","brasao","revisao_pendente"
"MT","5106224","Nova Mutum","bandeira","revisao_pendente"
"MT","5106232","Nova Olímpia","brasao","revisao_pendente"
"MT","5106232","Nova Olímpia","bandeira","revisao_pendente"
"MT","5106240","Nova Ubiratã","brasao","nao_encontrado"
"MT","5106240","Nova Ubiratã","bandeira","revisao_pendente"
"MT","5106257","Nova Xavantina","brasao","revisao_pendente"
"MT","5106257","Nova Xavantina","bandeira","revisao_pendente"
"MT","5106265","Novo Mundo","brasao","revisao_pendente"
"MT","5106265","Novo Mundo","bandeira","revisao_pendente"
"MT","5106273","Novo Horizonte do Norte","brasao","revisao_pendente"
"MT","5106273","Novo Horizonte do Norte","bandeira","nao_encontrado"
"MT","5106281","Novo São Joaquim","brasao","revisao_pendente"
"MT","5106281","Novo São Joaquim","bandeira","revisao_pendente"
"MT","5106299","Paranaíta","brasao","revisao_pendente"
"MT","5106299","Paranaíta","bandeira","revisao_pendente"
"MT","5106307","Paranatinga","brasao","revisao_pendente"
"MT","5106307","Paranatinga","bandeira","revisao_pendente"
"MT","5106315","Novo Santo Antônio","brasao","nao_encontrado"
"MT","5106315","Novo Santo Antônio","bandeira","nao_encontrado"
"MT","5106372","Pedra Preta","brasao","revisao_pendente"
"MT","5106372","Pedra Preta","bandeira","revisao_pendente"
"MT","5106422","Peixoto de Azevedo","brasao","revisao_pendente"
"MT","5106422","Peixoto de Azevedo","bandeira","revisao_pendente"
"MT","5106455","Planalto da Serra","brasao","nao_encontrado"
"MT","5106455","Planalto da Serra","bandeira","nao_encontrado"
"MT","5106505","Poconé","brasao","nao_encontrado"
"MT","5106505","Poconé","bandeira","revisao_pendente"
"MT","5106653","Pontal do Araguaia","brasao","nao_encontrado"
"MT","5106653","Pontal do Araguaia","bandeira","revisao_pendente"
"MT","5106703","Ponte Branca","brasao","revisao_pendente"
"MT","5106703","Ponte Branca","bandeira","revisao_pendente"
"MT","5106752","Pontes e Lacerda","brasao","revisao_pendente"
"MT","5106752","Pontes e Lacerda","bandeira","revisao_pendente"
"MT","5106778","Porto Alegre do Norte","brasao","revisao_pendente"
"MT","5106778","Porto Alegre do Norte","bandeira","revisao_pendente"
"MT","5106802","Porto dos Gaúchos","brasao","nao_encontrado"
"MT","5106802","Porto dos Gaúchos","bandeira","nao_encontrado"
"MT","5106828","Porto Esperidião","brasao","revisao_pendente"
"MT","5106828","Porto Esperidião","bandeira","revisao_pendente"
"MT","5106851","Porto Estrela","brasao","revisao_pendente"
"MT","5106851","Porto Estrela","bandeira","revisao_pendente"
"MT","5107008","Poxoréu","brasao","revisao_pendente"
"MT","5107008","Poxoréu","bandeira","revisao_pendente"
"MT","5107040","Primavera do Leste","brasao","revisao_pendente"
"MT","5107040","Primavera do Leste","bandeira","revisao_pendente"
"MT","5107065","Querência","brasao","nao_encontrado"
"MT","5107065","Querência","bandeira","nao_encontrado"
"MT","5107107","São José dos Quatro Marcos","brasao","revisao_pendente"
"MT","5107107","São José dos Quatro Marcos","bandeira","revisao_pendente"
"MT","5107156","Reserva do Cabaçal","brasao","revisao_pendente"
"MT","5107156","Reserva do Cabaçal","bandeira","revisao_pendente"
"MT","5107180","Ribeirão Cascalheira","brasao","revisao_pendente"
"MT","5107180","Ribeirão Cascalheira","bandeira","revisao_pendente"
"MT","5107198","Ribeirãozinho","brasao","nao_encontrado"
"MT","5107198","Ribeirãozinho","bandeira","revisao_pendente"
"MT","5107206","Rio Branco","brasao","nao_encontrado"
"MT","5107206","Rio Branco","bandeira","nao_encontrado"
"MT","5107248","Santa Carmem","brasao","nao_encontrado"
"MT","5107248","Santa Carmem","bandeira","revisao_pendente"
"MT","5107263","Santo Afonso","brasao","nao_encontrado"
"MT","5107263","Santo Afonso","bandeira","nao_encontrado"
"MT","5107297","São José do Povo","brasao","revisao_pendente"
"MT","5107297","São José do Povo","bandeira","revisao_pendente"
"MT","5107305","São José do Rio Claro","brasao","revisao_pendente"
"MT","5107305","São José do Rio Claro","bandeira","revisao_pendente"
"MT","5107354","São José do Xingu","brasao","nao_encontrado"
"MT","5107354","São José do Xingu","bandeira","nao_encontrado"
"MT","5107404","São Pedro da Cipa","brasao","nao_encontrado"
"MT","5107404","São Pedro da Cipa","bandeira","revisao_pendente"
"MT","5107578","Rondolândia","brasao","revisao_pendente"
"MT","5107578","Rondolândia","bandeira","revisao_pendente"
"MT","5107602","Rondonópolis","brasao","revisao_pendente"
"MT","5107602","Rondonópolis","bandeira","revisao_pendente"
"MT","5107701","Rosário Oeste","brasao","revisao_pendente"
"MT","5107701","Rosário Oeste","bandeira","revisao_pendente"
"MT","5107743","Santa Cruz do Xingu","brasao","nao_encontrado"
"MT","5107743","Santa Cruz do Xingu","bandeira","nao_encontrado"
"MT","5107750","Salto do Céu","brasao","nao_encontrado"
"MT","5107750","Salto do Céu","bandeira","nao_encontrado"
"MT","5107768","Santa Rita do Trivelato","brasao","revisao_pendente"
"MT","5107768","Santa Rita do Trivelato","bandeira","revisao_pendente"
"MT","5107776","Santa Terezinha","brasao","nao_encontrado"
"MT","5107776","Santa Terezinha","bandeira","nao_encontrado"
"MT","5107792","Santo Antônio do Leste","brasao","revisao_pendente"
"MT","5107792","Santo Antônio do Leste","bandeira","revisao_pendente"
"MT","5107800","Santo Antônio de Leverger","brasao","revisao_pendente"
"MT","5107800","Santo Antônio de Leverger","bandeira","revisao_pendente"
"MT","5107859","São Félix do Araguaia","brasao","nao_encontrado"
"MT","5107859","São Félix do Araguaia","bandeira","nao_encontrado"
"MT","5107875","Sapezal","brasao","revisao_pendente"
"MT","5107875","Sapezal","bandeira","revisao_pendente"
"MT","5107883","Serra Nova Dourada","brasao","nao_encontrado"
"MT","5107883","Serra Nova Dourada","bandeira","nao_encontrado"
"MT","5107909","Sinop","brasao","revisao_pendente"
"MT","5107909","Sinop","bandeira","revisao_pendente"
"MT","5107925","Sorriso","brasao","revisao_pendente"
"MT","5107925","Sorriso","bandeira","revisao_pendente"
"MT","5107941","Tabaporã","brasao","nao_encontrado"
"MT","5107941","Tabaporã","bandeira","nao_encontrado"
"MT","5107958","Tangará da Serra","brasao","revisao_pendente"
"MT","5107958","Tangará da Serra","bandeira","revisao_pendente"
"MT","5108006","Tapurah","brasao","revisao_pendente"
"MT","5108006","Tapurah","bandeira","revisao_pendente"
"MT","5108055","Terra Nova do Norte","brasao","nao_encontrado"
"MT","5108055","Terra Nova do Norte","bandeira","nao_encontrado"
"MT","5108105","Tesouro","brasao","revisao_pendente"
"MT","5108105","Tesouro","bandeira","nao_encontrado"
"MT","5108204","Torixoréu","brasao","nao_encontrado"
"MT","5108204","Torixoréu","bandeira","nao_encontrado"
"MT","5108303","União do Sul","brasao","nao_encontrado"
"MT","5108303","União do Sul","bandeira","nao_encontrado"
"MT","5108352","Vale de São Domingos","brasao","revisao_pendente"
"MT","5108352","Vale de São Domingos","bandeira","revisao_pendente"
"MT","5108402","Várzea Grande","brasao","revisao_pendente"
"MT","5108402","Várzea Grande","bandeira","revisao_pendente"
"MT","5108501","Vera","brasao","revisao_pendente"
"MT","5108501","Vera","bandeira","nao_encontrado"
"MT","5108600","Vila Rica","brasao","revisao_pendente"
"MT","5108600","Vila Rica","bandeira","nao_encontrado"
"MT","5108808","Nova Guarita","brasao","nao_encontrado"
"MT","5108808","Nova Guarita","bandeira","nao_encontrado"
"MT","5108857","Nova Marilândia","brasao","nao_encontrado"
"MT","5108857","Nova Marilândia","bandeira","nao_encontrado"
"MT","5108907","Nova Maringá","brasao","nao_encontrado"
"MT","5108907","Nova Maringá","bandeira","nao_encontrado"
"MT","5108956","Nova Monte Verde","brasao","revisao_pendente"
"MT","5108956","Nova Monte Verde","bandeira","revisao_pendente"
"GO","5200050","Abadia de Goiás","brasao","revisao_pendente"
"GO","5200050","Abadia de Goiás","bandeira","revisao_pendente"
"GO","5200100","Abadiânia","brasao","revisao_pendente"
