"codigo_ibge","municipio","uf","tipo","status","arquivo_commons","pagina_origem","motivo","tentativas"
"2927408","Salvador","BA","bandeira","rejeitado","File:Bandeira de Salvador.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Salvador.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2927705","Santa Cruz Cabrália","BA","bandeira","rejeitado","File:BandeiraSantaCruzCabralia.svg","https://commons.wikimedia.org/wiki/File:BandeiraSantaCruzCabralia.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2928109","Santa Maria da Vitória","BA","brasao","nao_encontrado","","","",0
"2928505","Santa Terezinha","BA","bandeira","nao_encontrado","","","",0
"2929107","São Felipe","BA","bandeira","rejeitado","File:Bandeira São Felipe - BA.svg","https://commons.wikimedia.org/wiki/File:Bandeira_S%C3%A3o_Felipe_-_BA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2929370","São José do Jacuípe","BA","brasao","nao_encontrado","","","",0
"2929404","São Miguel das Matas","BA","brasao","nao_encontrado","","","",0
"2929750","Saubara","BA","brasao","nao_encontrado","","","",0
"2929800","Saúde","BA","bandeira","rejeitado","File:Bandeira de Saúde BA.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Sa%C3%BAde_BA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2930758","Sítio do Mato","BA","brasao","nao_encontrado","","","",0
"2931202","Taperoá","BA","brasao","nao_encontrado","","","",0
"2931400","Teodoro Sampaio","BA","brasao","nao_encontrado","","","",0
"2932408","Uibaí","BA","bandeira","rejeitado","File:Bandeira de Uibaí.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Uiba%C3%AD.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2933109","Várzea do Poço","BA","brasao","nao_encontrado","","","",0
"2933158","Várzea Nova","BA","brasao","rejeitado","File:BrasaoVN.svg","https://commons.wikimedia.org/wiki/File:BrasaoVN.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2933406","Wagner","BA","brasao","nao_encontrado","","","",0
"3102704","Cachoeira de Pajeú","MG","brasao","nao_encontrado","File:Brasão de Cachoeira de Pajeú.jpg","","",0
"3108255","Bonito de Minas","MG","bandeira","rejeitado","File:Bandeira de Bonito de Minas.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Bonito_de_Minas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3114600","Carrancas","MG","brasao","nao_encontrado","File:Brasão de Carrancas.jpg","","",0
"3114600","Carrancas","MG","bandeira","nao_encontrado","File:Bandeira de Carrancas.jpg","","",0
"3115102","Cássia","MG","brasao","rejeitado","File:Brasao de Armas Cassia.svg","https://commons.wikimedia.org/wiki/File:Brasao_de_Armas_Cassia.svg","Validação automática de segurança: SVG contém conteúdo ativo ou recurso externo",0
"3116506","Claro dos Poções","MG","brasao","nao_encontrado","","","",0
"3120508","Cristina","MG","bandeira","nao_encontrado","File:Bandeira cristina.JPG","","",0
"3124203","Espera Feliz","MG","brasao","rejeitado","File:Brasão de Armas do municipío de Espera Feliz.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Armas_do_municip%C3%ADo_de_Espera_Feliz.svg","Validação automática de segurança: Formato de imagem não permitido",0
"3124203","Espera Feliz","MG","bandeira","rejeitado","File:Bandeira do município de Espera Feliz MG.svg","https://commons.wikimedia.org/wiki/File:Bandeira_do_munic%C3%ADpio_de_Espera_Feliz_MG.svg","Validação automática de segurança: Formato de imagem não permitido",0
"3124906","Eugenópolis","MG","brasao","nao_encontrado","","","",0
"3125507","São Gonçalo do Rio Preto","MG","brasao","nao_encontrado","","","",0
"3125507","São Gonçalo do Rio Preto","MG","bandeira","nao_encontrado","","","",0
"3126109","Formiga","MG","brasao","licenca_pendente","File:Brasaomunicipiodeformiga.jpg","https://commons.wikimedia.org/wiki/File:Brasaomunicipiodeformiga.jpg","",0
"3127339","Gameleiras","MG","brasao","nao_encontrado","","","",0
"3127339","Gameleiras","MG","bandeira","nao_encontrado","","","",0
"3127701","Governador Valadares","MG","brasao","rejeitado","File:Brasao GovernadorValadares MinasGerais Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_GovernadorValadares_MinasGerais_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3127800","Grão Mogol","MG","brasao","nao_encontrado","","","",0
"3127909","Grupiara","MG","bandeira","nao_encontrado","","","",0
"3128105","Guapé","MG","brasao","rejeitado","File:Brasão de Guapé-MG.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Guap%C3%A9-MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3128105","Guapé","MG","bandeira","rejeitado","File:Bandeira Oficial de Guapé-MG.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Oficial_de_Guap%C3%A9-MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3128253","Guaraciama","MG","brasao","nao_encontrado","","","",0
"3130408","Ijaci","MG","bandeira","nao_encontrado","","","",0
"3130556","Imbé de Minas","MG","brasao","nao_encontrado","File:Brasao de Imbé de Minas.png","","",0
"3130556","Imbé de Minas","MG","bandeira","nao_encontrado","File:Bandeira de Imbé de Minas.png","","",0
"3130606","Inconfidentes","MG","bandeira","nao_encontrado","","","",0
"3130705","Indianópolis","MG","brasao","nao_encontrado","","","",0
"3130705","Indianópolis","MG","bandeira","nao_encontrado","","","",0
"3130804","Ingaí","MG","bandeira","nao_encontrado","","","",0
"3131000","Inhaúma","MG","brasao","nao_encontrado","","","",0
"3131109","Inimutaba","MG","brasao","nao_encontrado","","","",0
"3131109","Inimutaba","MG","bandeira","nao_encontrado","","","",0
"3131604","Iraí de Minas","MG","bandeira","nao_encontrado","","","",0
"3131802","Itabirinha","MG","bandeira","nao_encontrado","","","",0
"3132008","Itacambira","MG","brasao","nao_encontrado","","","",0
"3132008","Itacambira","MG","bandeira","nao_encontrado","","","",0
"3132107","Itacarambi","MG","brasao","rejeitado","File:Brasão da Bandeira da Cidade de Itacarambi.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_da_Bandeira_da_Cidade_de_Itacarambi.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3132107","Itacarambi","MG","bandeira","rejeitado","File:Brasão da Bandeira da Cidade de Itacarambi.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_da_Bandeira_da_Cidade_de_Itacarambi.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3132602","Itamarati de Minas","MG","bandeira","nao_encontrado","","","",0
"3132701","Itambacuri","MG","bandeira","nao_encontrado","","","",0
"3132800","Itambé do Mato Dentro","MG","brasao","nao_encontrado","","","",0
"3132800","Itambé do Mato Dentro","MG","bandeira","nao_encontrado","","","",0
"3132909","Itamogi","MG","brasao","nao_encontrado","","","",0
"3132909","Itamogi","MG","bandeira","nao_encontrado","","","",0
"3133303","Itaobim","MG","brasao","rejeitado","File:Brasão Itaobim SVG 001.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_Itaobim_SVG_001.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3133303","Itaobim","MG","bandeira","rejeitado","File:Bandeira Itaobim SVG 001.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Itaobim_SVG_001.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3133402","Itapagipe","MG","brasao","nao_encontrado","","","",0
"3133402","Itapagipe","MG","bandeira","nao_encontrado","","","",0
"3133501","Itapecerica","MG","bandeira","nao_encontrado","","","",0
"3134301","Itumirim","MG","brasao","nao_encontrado","","","",0
"3134301","Itumirim","MG","bandeira","nao_encontrado","","","",0
"3135050","Jaíba","MG","bandeira","nao_encontrado","","","",0
"3135076","Jampruca","MG","brasao","nao_encontrado","","","",0
"3135076","Jampruca","MG","bandeira","nao_encontrado","","","",0
"3135456","Jenipapo de Minas","MG","brasao","nao_encontrado","","","",0
"3135456","Jenipapo de Minas","MG","bandeira","nao_encontrado","","","",0
"3135506","Jequeri","MG","brasao","nao_encontrado","","","",0
"3135506","Jequeri","MG","bandeira","nao_encontrado","","","",0
"3135605","Jequitaí","MG","brasao","nao_encontrado","","","",0
"3135605","Jequitaí","MG","bandeira","nao_encontrado","","","",0
"3135704","Jequitibá","MG","brasao","nao_encontrado","","","",0
"3135704","Jequitibá","MG","bandeira","nao_encontrado","","","",0
"3136009","Joaíma","MG","brasao","nao_encontrado","","","",0
"3136405","Joaquim Felício","MG","brasao","nao_encontrado","","","",0
"3136405","Joaquim Felício","MG","bandeira","nao_encontrado","","","",0
"3136504","Jordânia","MG","brasao","nao_encontrado","","","",0
"3136504","Jordânia","MG","bandeira","nao_encontrado","","","",0
"3136520","José Gonçalves de Minas","MG","brasao","nao_encontrado","","","",0
"3136520","José Gonçalves de Minas","MG","bandeira","nao_encontrado","","","",0
"3136579","Josenópolis","MG","brasao","nao_encontrado","","","",0
"3136579","Josenópolis","MG","bandeira","nao_encontrado","","","",0
"3136801","Juramento","MG","brasao","nao_encontrado","","","",0
"3136801","Juramento","MG","bandeira","nao_encontrado","","","",0
"3137205","Lagoa da Prata","MG","brasao","nao_encontrado","","","",0
"3138005","Laranjal","MG","brasao","rejeitado","File:Brasão de Laranjal - MG.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Laranjal_-_MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138005","Laranjal","MG","bandeira","rejeitado","File:Brasão de Laranjal - MG.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Laranjal_-_MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138104","Lassance","MG","brasao","nao_encontrado","","","",0
"3138104","Lassance","MG","bandeira","nao_encontrado","","","",0
"3138302","Leandro Ferreira","MG","brasao","nao_encontrado","","","",0
"3138302","Leandro Ferreira","MG","bandeira","nao_encontrado","","","",0
"3138351","Leme do Prado","MG","brasao","nao_encontrado","","","",0
"3138351","Leme do Prado","MG","bandeira","nao_encontrado","","","",0
"3138658","Lontra","MG","bandeira","nao_encontrado","","","",0
"3138682","Luislândia","MG","brasao","nao_encontrado","","","",0
"3138682","Luislândia","MG","bandeira","nao_encontrado","","","",0
"3138708","Luminárias","MG","brasao","rejeitado","File:Brasao municipio luminarias minas gerais brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_municipio_luminarias_minas_gerais_brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138708","Luminárias","MG","bandeira","rejeitado","File:Bandeira municipio luminarias minas gerais brasil.svg","https://commons.wikimedia.org/wiki/File:Bandeira_municipio_luminarias_minas_gerais_brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138906","Machacalis","MG","brasao","nao_encontrado","","","",0
"3138906","Machacalis","MG","bandeira","nao_encontrado","","","",0
"3139201","Malacacheta","MG","brasao","nao_encontrado","","","",0
"3139706","Maravilhas","MG","brasao","nao_encontrado","","","",0
"3139706","Maravilhas","MG","bandeira","nao_encontrado","","","",0
"3140100","Marilac","MG","brasao","nao_encontrado","","","",0
"3140100","Marilac","MG","bandeira","nao_encontrado","","","",0
"3140159","Mário Campos","MG","bandeira","nao_encontrado","","","",0
"3140209","Maripá de Minas","MG","bandeira","nao_encontrado","","","",0
"3140506","Martinho Campos","MG","brasao","nao_encontrado","","","",0
"3140605","Materlândia","MG","brasao","nao_encontrado","","","",0
"3140605","Materlândia","MG","bandeira","nao_encontrado","","","",0
"3140902","Matipó","MG","brasao","nao_encontrado","","","",0
"3140902","Matipó","MG","bandeira","nao_encontrado","","","",0
"3141306","Medeiros","MG","brasao","nao_encontrado","","","",0
"3141306","Medeiros","MG","bandeira","nao_encontrado","","","",0
"3141504","Mendes Pimentel","MG","brasao","nao_encontrado","","","",0
"3141801","Minas Novas","MG","brasao","nao_encontrado","","","",0
"3142106","Miradouro","MG","bandeira","nao_encontrado","","","",0
"3142403","Moema","MG","brasao","nao_encontrado","","","",0
"3142403","Moema","MG","bandeira","nao_encontrado","","","",0
"3142601","Monsenhor Paulo","MG","brasao","nao_encontrado","","","",0
"3142601","Monsenhor Paulo","MG","bandeira","nao_encontrado","","","",0
"3143153","Monte Formoso","MG","brasao","nao_encontrado","","","",0
"3143153","Monte Formoso","MG","bandeira","nao_encontrado","","","",0
"3143450","Montezuma","MG","bandeira","nao_encontrado","","","",0
"3143500","Morada Nova de Minas","MG","bandeira","nao_encontrado","","","",0
"3143609","Morro da Garça","MG","brasao","nao_encontrado","","","",0
"3143609","Morro da Garça","MG","bandeira","nao_encontrado","","","",0
"3143708","Morro do Pilar","MG","brasao","nao_encontrado","","","",0
"3143708","Morro do Pilar","MG","bandeira","nao_encontrado","","","",0
"3143807","Munhoz","MG","brasao","nao_encontrado","","","",0
"3144201","Nacip Raydan","MG","bandeira","nao_encontrado","","","",0
"3144375","Natalândia","MG","brasao","nao_encontrado","","","",0
"3144375","Natalândia","MG","bandeira","nao_encontrado","","","",0
"3144409","Natércia","MG","bandeira","nao_encontrado","","","",0
"3144607","Nepomuceno","MG","brasao","nao_encontrado","","","",0
"3144607","Nepomuceno","MG","bandeira","nao_encontrado","","","",0
"3144672","Nova Belém","MG","brasao","nao_encontrado","","","",0
"3144672","Nova Belém","MG","bandeira","nao_encontrado","","","",0
"3145372","Novorizonte","MG","brasao","nao_encontrado","","","",0
"3145372","Novorizonte","MG","bandeira","nao_encontrado","","","",0
"3145406","Olaria","MG","brasao","nao_encontrado","","","",0
"3145455","Olhos-d'Água","MG","brasao","nao_encontrado","","","",0
"3145455","Olhos-d'Água","MG","bandeira","nao_encontrado","","","",0
"3145703","Oliveira Fortes","MG","brasao","nao_encontrado","","","",0
"3145703","Oliveira Fortes","MG","bandeira","nao_encontrado","","","",0
"3145802","Onça de Pitangui","MG","bandeira","nao_encontrado","","","",0
"3145877","Orizânia","MG","brasao","nao_encontrado","","","",0
"3145877","Orizânia","MG","bandeira","nao_encontrado","","","",0
"3146206","Ouro Verde de Minas","MG","brasao","nao_encontrado","","","",0
"3146255","Padre Carvalho","MG","brasao","nao_encontrado","","","",0
"3146255","Padre Carvalho","MG","bandeira","nao_encontrado","","","",0
"3146305","Padre Paraíso","MG","brasao","nao_encontrado","","","",0
"3146404","Paineiras","MG","brasao","nao_encontrado","","","",0
"3146404","Paineiras","MG","bandeira","nao_encontrado","","","",0
"3146552","Pai Pedro","MG","brasao","nao_encontrado","","","",0
"3146552","Pai Pedro","MG","bandeira","nao_encontrado","","","",0
"3146602","Paiva","MG","brasao","nao_encontrado","","","",0
"3146602","Paiva","MG","bandeira","nao_encontrado","","","",0
"3146750","Palmópolis","MG","brasao","nao_encontrado","","","",0
"3146750","Palmópolis","MG","bandeira","nao_encontrado","","","",0
"3147402","Paraopeba","MG","bandeira","rejeitado","File:Flag of Paraopeba.svg","https://commons.wikimedia.org/wiki/File:Flag_of_Paraopeba.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3147808","Passa Vinte","MG","bandeira","nao_encontrado","","","",0
"3147956","Patis","MG","brasao","nao_encontrado","","","",0
"3147956","Patis","MG","bandeira","nao_encontrado","","","",0
"3148400","Paulistas","MG","bandeira","nao_encontrado","","","",0
"3148608","Peçanha","MG","brasao","nao_encontrado","","","",0
"3148608","Peçanha","MG","bandeira","nao_encontrado","","","",0
"3148756","Pedra Bonita","MG","brasao","nao_encontrado","","","",0
"3148756","Pedra Bonita","MG","bandeira","nao_encontrado","","","",0
"3148806","Pedra do Anta","MG","brasao","nao_encontrado","","","",0
"3148806","Pedra do Anta","MG","bandeira","nao_encontrado","","","",0
"3148905","Pedra do Indaiá","MG","brasao","nao_encontrado","","","",0
"3148905","Pedra do Indaiá","MG","bandeira","nao_encontrado","","","",0
"3149002","Pedra Dourada","MG","brasao","nao_encontrado","","","",0
"3149002","Pedra Dourada","MG","bandeira","nao_encontrado","","","",0
"3149150","Pedras de Maria da Cruz","MG","brasao","nao_encontrado","","","",0
"3149150","Pedras de Maria da Cruz","MG","bandeira","nao_encontrado","","","",0
"3149200","Pedrinópolis","MG","brasao","nao_encontrado","","","",0
"3149200","Pedrinópolis","MG","bandeira","nao_encontrado","","","",0
"3149408","Pedro Teixeira","MG","brasao","nao_encontrado","","","",0
"3149408","Pedro Teixeira","MG","bandeira","nao_encontrado","","","",0
"3149606","Pequi","MG","brasao","nao_encontrado","","","",0
"3149606","Pequi","MG","bandeira","nao_encontrado","","","",0
"3149705","Perdigão","MG","brasao","nao_encontrado","","","",0
"3149705","Perdigão","MG","bandeira","nao_encontrado","","","",0
"3149804","Perdizes","MG","bandeira","nao_encontrado","","","",0
"3150000","Pescador","MG","bandeira","nao_encontrado","","","",0
"3150109","Piau","MG","brasao","nao_encontrado","","","",0
"3150158","Piedade de Caratinga","MG","brasao","nao_encontrado","","","",0
"3150158","Piedade de Caratinga","MG","bandeira","nao_encontrado","","","",0
"3150406","Piedade dos Gerais","MG","brasao","nao_encontrado","","","",0
"3150406","Piedade dos Gerais","MG","bandeira","nao_encontrado","","","",0
"3150539","Pingo-d'Água","MG","brasao","nao_encontrado","File:Brasão de Pingo-d'Água MG.png","","",0
"3150539","Pingo-d'Água","MG","bandeira","nao_encontrado","File:Bandeira de Pingo-d'Água MG.png","","",0
"3150570","Pintópolis","MG","brasao","nao_encontrado","","","",0
"3150570","Pintópolis","MG","bandeira","nao_encontrado","","","",0
"3150901","Piranguçu","MG","bandeira","nao_encontrado","","","",0
"3151305","Piraúba","MG","bandeira","nao_encontrado","","","",0
"3152131","Ponto Chique","MG","brasao","nao_encontrado","","","",0
"3152131","Ponto Chique","MG","bandeira","nao_encontrado","","","",0
"3152204","Porteirinha","MG","bandeira","nao_encontrado","","","",0
"3152303","Porto Firme","MG","brasao","nao_encontrado","","","",0
"3153004","Pratinha","MG","bandeira","nao_encontrado","","","",0
"3153103","Presidente Bernardes","MG","brasao","nao_encontrado","","","",0
"3153103","Presidente Bernardes","MG","bandeira","nao_encontrado","","","",0
"3153202","Presidente Juscelino","MG","brasao","nao_encontrado","","","",0
"3153202","Presidente Juscelino","MG","bandeira","nao_encontrado","","","",0
"3153608","Prudente de Morais","MG","bandeira","nao_encontrado","","","",0
"3153806","Queluzito","MG","brasao","nao_encontrado","","","",0
"3153806","Queluzito","MG","bandeira","nao_encontrado","","","",0
"3154457","Riachinho","MG","brasao","nao_encontrado","","","",0
"3154457","Riachinho","MG","bandeira","nao_encontrado","","","",0
"3154507","Riacho dos Machados","MG","brasao","nao_encontrado","","","",0
"3154507","Riacho dos Machados","MG","bandeira","nao_encontrado","","","",0
"3154705","Ribeirão Vermelho","MG","brasao","nao_encontrado","","","",0
"3154804","Rio Acima","MG","bandeira","nao_encontrado","","","",0
"3155207","Rio Espera","MG","brasao","nao_encontrado","","","",0
"3155306","Rio Manso","MG","bandeira","nao_encontrado","","","",0
"3156106","Ritápolis","MG","bandeira","nao_encontrado","","","",0
"3156304","Rodeiro","MG","brasao","nao_encontrado","","","",0
"3156304","Rodeiro","MG","bandeira","nao_encontrado","","","",0
"3156452","Rosário da Limeira","MG","brasao","nao_encontrado","","","",0
"3156452","Rosário da Limeira","MG","bandeira","nao_encontrado","","","",0
"3157104","Salto da Divisa","MG","brasao","nao_encontrado","","","",0
"3157302","Santa Bárbara do Tugúrio","MG","brasao","nao_encontrado","","","",0
"3157302","Santa Bárbara do Tugúrio","MG","bandeira","nao_encontrado","","","",0
"3157336","Santa Cruz de Minas","MG","brasao","nao_encontrado","","","",0
"3157377","Santa Cruz de Salinas","MG","brasao","nao_encontrado","","","",0
"3157377","Santa Cruz de Salinas","MG","bandeira","nao_encontrado","","","",0
"3157500","Santa Efigênia de Minas","MG","bandeira","nao_encontrado","","","",0
"3157658","Santa Helena de Minas","MG","bandeira","nao_encontrado","","","",0
"3157708","Santa Juliana","MG","bandeira","nao_encontrado","","","",0
"3157906","Santa Margarida","MG","bandeira","nao_encontrado","","","",0
"3158409","Santana de Cataguases","MG","bandeira","nao_encontrado","","","",0
"3158508","Santana de Pirapama","MG","brasao","nao_encontrado","","","",0
"3158508","Santana de Pirapama","MG","bandeira","nao_encontrado","","","",0
"3158607","Santana do Deserto","MG","brasao","nao_encontrado","","","",0
"3158607","Santana do Deserto","MG","bandeira","nao_encontrado","","","",0
"3158706","Santana do Garambéu","MG","bandeira","nao_encontrado","","","",0
"3158953","Santana do Paraíso","MG","brasao","nao_encontrado","File:Brasão de Santana do Paraíso MG.jpg","","",0
"3158953","Santana do Paraíso","MG","bandeira","nao_encontrado","File:Bandeira de Santana do Paraíso MG.png","","",0
"3159209","Santa Rita de Caldas","MG","bandeira","nao_encontrado","","","",0
"3159407","Santa Rita de Ibitipoca","MG","brasao","nao_encontrado","","","",0
"3159407","Santa Rita de Ibitipoca","MG","bandeira","nao_encontrado","","","",0
"3159506","Santa Rita do Itueto","MG","bandeira","nao_encontrado","","","",0
"3159704","Santa Rosa da Serra","MG","brasao","nao_encontrado","","","",0
"3159704","Santa Rosa da Serra","MG","bandeira","nao_encontrado","","","",0
"3159803","Santa Vitória","MG","bandeira","nao_encontrado","","","",0
"3160009","Santo Antônio do Aventureiro","MG","brasao","nao_encontrado","","","",0
"3160009","Santo Antônio do Aventureiro","MG","bandeira","nao_encontrado","","","",0
"3160207","Santo Antônio do Itambé","MG","bandeira","nao_encontrado","","","",0
"3160454","Santo Antônio do Retiro","MG","brasao","nao_encontrado","","","",0
"3160454","Santo Antônio do Retiro","MG","bandeira","nao_encontrado","","","",0
"3160603","Santo Hipólito","MG","bandeira","nao_encontrado","","","",0
"3161304","São Francisco de Sales","MG","brasao","nao_encontrado","","","",0
"3161304","São Francisco de Sales","MG","bandeira","nao_encontrado","","","",0
"3161403","São Francisco do Glória","MG","brasao","nao_encontrado","","","",0
"3161403","São Francisco do Glória","MG","bandeira","nao_encontrado","","","",0
"3161601","São Geraldo da Piedade","MG","brasao","nao_encontrado","","","",0
"3161601","São Geraldo da Piedade","MG","bandeira","nao_encontrado","","","",0
"3161700","São Gonçalo do Abaeté","MG","brasao","nao_encontrado","","","",0
"3161700","São Gonçalo do Abaeté","MG","bandeira","nao_encontrado","","","",0
"3162203","São João Batista do Glória","MG","brasao","nao_encontrado","","","",0
"3162203","São João Batista do Glória","MG","bandeira","nao_encontrado","","","",0
"3162252","São João da Lagoa","MG","brasao","nao_encontrado","","","",0
"3162401","São João da Ponte","MG","brasao","nao_encontrado","","","",0
"3162401","São João da Ponte","MG","bandeira","nao_encontrado","","","",0
"3162450","São João das Missões","MG","brasao","nao_encontrado","","","",0
"3162450","São João das Missões","MG","bandeira","nao_encontrado","","","",0
"3162559","São João do Manhuaçu","MG","bandeira","nao_encontrado","","","",0
"3162575","São João do Manteninha","MG","brasao","nao_encontrado","","","",0
"3162575","São João do Manteninha","MG","bandeira","nao_encontrado","","","",0
"3162658","São João do Pacuí","MG","brasao","nao_encontrado","","","",0
"3162658","São João do Pacuí","MG","bandeira","nao_encontrado","","","",0
"3163102","São José da Varginha","MG","bandeira","nao_encontrado","","","",0
"3163201","São José do Alegre","MG","bandeira","nao_encontrado","","","",0
"3163300","São José do Divino","MG","bandeira","nao_encontrado","","","",0
"3163607","São José do Mantimento","MG","bandeira","nao_encontrado","","","",0
"3163805","São Miguel do Anta","MG","brasao","nao_encontrado","","","",0
"3163805","São Miguel do Anta","MG","bandeira","nao_encontrado","","","",0
"3163904","São Pedro da União","MG","brasao","nao_encontrado","","","",0
"3163904","São Pedro da União","MG","bandeira","nao_encontrado","","","",0
"3164100","São Pedro do Suaçuí","MG","bandeira","nao_encontrado","","","",0
"3164308","São Roque de Minas","MG","brasao","nao_encontrado","","","",0
"3164308","São Roque de Minas","MG","bandeira","nao_encontrado","","","",0
"3164431","São Sebastião da Vargem Alegre","MG","bandeira","nao_encontrado","","","",0
"3164472","São Sebastião do Anta","MG","brasao","nao_encontrado","","","",0
"3164472","São Sebastião do Anta","MG","bandeira","nao_encontrado","","","",0
"3164506","São Sebastião do Maranhão","MG","brasao","nao_encontrado","","","",0
"3164506","São Sebastião do Maranhão","MG","bandeira","nao_encontrado","","","",0
"3164605","São Sebastião do Oeste","MG","brasao","nao_encontrado","","","",0
"3164605","São Sebastião do Oeste","MG","bandeira","nao_encontrado","","","",0
"3164803","São Sebastião do Rio Preto","MG","brasao","nao_encontrado","","","",0
"3164803","São Sebastião do Rio Preto","MG","bandeira","nao_encontrado","","","",0
"3165107","São Tomás de Aquino","MG","brasao","nao_encontrado","","","",0
"3165107","São Tomás de Aquino","MG","bandeira","nao_encontrado","","","",0
"3165537","Sarzedo","MG","bandeira","nao_encontrado","","","",0
"3165560","Sem-Peixe","MG","bandeira","nao_encontrado","","","",0
"3165602","Senador Cortes","MG","bandeira","nao_encontrado","","","",0
"3165909","Senador Modestino Gonçalves","MG","brasao","nao_encontrado","","","",0
"3165909","Senador Modestino Gonçalves","MG","bandeira","nao_encontrado","","","",0
"3166105","Senhora do Porto","MG","bandeira","nao_encontrado","","","",0
"3166501","Serra Azul de Minas","MG","brasao","nao_encontrado","","","",0
"3166501","Serra Azul de Minas","MG","bandeira","nao_encontrado","","","",0
"3166808","Serra do Salitre","MG","brasao","nao_encontrado","","","",0
"3166808","Serra do Salitre","MG","bandeira","nao_encontrado","","","",0
"3166956","Serranópolis de Minas","MG","brasao","nao_encontrado","","","",0
"3166956","Serranópolis de Minas","MG","bandeira","nao_encontrado","","","",0
"3167004","Serranos","MG","brasao","nao_encontrado","","","",0
"3167004","Serranos","MG","bandeira","nao_encontrado","","","",0
"3167400","Silvianópolis","MG","brasao","nao_encontrado","","","",0
"3167400","Silvianópolis","MG","bandeira","nao_encontrado","","","",0
"3167509","Simão Pereira","MG","brasao","nao_encontrado","","","",0
"3167509","Simão Pereira","MG","bandeira","nao_encontrado","","","",0
"3168200","Tapiraí","MG","brasao","nao_encontrado","","","",0
"3168200","Tapiraí","MG","bandeira","nao_encontrado","","","",0
"3168309","Taquaraçu de Minas","MG","bandeira","nao_encontrado","","","",0
"3169000","Tocantins","MG","brasao","nao_encontrado","","","",0
"3169000","Tocantins","MG","bandeira","nao_encontrado","","","",0
"3169059","Tocos do Moji","MG","bandeira","nao_encontrado","","","",0
"3169109","Toledo","MG","brasao","nao_encontrado","","","",0
"3169109","Toledo","MG","bandeira","nao_encontrado","","","",0
"3169356","Três Marias","MG","bandeira","nao_encontrado","","","",0
"3169802","Turvolândia","MG","brasao","nao_encontrado","","","",0
"3169802","Turvolândia","MG","bandeira","nao_encontrado","","","",0
"3170479","Uruana de Minas","MG","brasao","nao_encontrado","","","",0
"3170479","Uruana de Minas","MG","bandeira","nao_encontrado","","","",0
"3170602","Vargem Bonita","MG","brasao","nao_encontrado","","","",0
"3170651","Vargem Grande do Rio Pardo","MG","brasao","nao_encontrado","","","",0
"3170651","Vargem Grande do Rio Pardo","MG","bandeira","nao_encontrado","","","",0
"3170750","Varjão de Minas","MG","brasao","nao_encontrado","","","",0
"3170750","Varjão de Minas","MG","bandeira","nao_encontrado","","","",0
"3171030","Verdelândia","MG","brasao","nao_encontrado","","","",0
"3171030","Verdelândia","MG","bandeira","nao_encontrado","","","",0
"3171071","Veredinha","MG","bandeira","nao_encontrado","","","",0
"3171105","Veríssimo","MG","brasao","nao_encontrado","","","",0
"3171105","Veríssimo","MG","bandeira","nao_encontrado","","","",0
